lon;lat;station_id;station_name;address;elev
-73.58549904112;40.743170101128;53;Eisenhower Park;-;
-73.93059004112;40.8489429171955;56;IS 143;-;
-74.9856172277674;43.6859131905618;42;Nicks Lake;-;
-73.9951734292801;40.7144504731967;60;Division Street;-;
-78.7658261694406;42.9213297721163;134;Buffalo Near Road;Buffalo;
-74.51624171464;43.4495835551134;50;Piseco Lake;-;
-73.8215619408002;40.7362862564753;62;Queens College;-;
-74.0281679208983;41.1821098642185;63;Rockland County;-;
-74.19829965296;40.5802646017061;61;Fresh Kills West;-;
-74.137156;40.63306;80;Port Richmond;-;
-73.74131902056;41.785519122187;25;Millbrook;Cary Institute of Ecosystem Studies;
-74.12525465296;40.5966541321449;49;Susan Wagner;-;
-73.9020880797598;40.8161463073107;24;IS 52;-;
-73.4192472236799;40.7452282374138;46;Babylon;-;
-78.7715750386398;42.99328691166;21;Amherst;-;
-76.05921059128;43.0523629002038;44;East Syracuse;-;
-77.2098745422758;42.0911590174438;45;Pinnacle;-;
-77.5405982378435;43.1457858010005;28;Rochester;-;
-73.9029404248254;44.3658835886037;40;Whiteface Summit;-;
-76.46279310153;43.2842818347189;3;Fulton;Granby Town Office;
-73.7546783651198;42.6422684021785;1;Albany County HD;AC Health Dept;
-73.7574190363281;42.6807823530553;5;Loudonville;City Reservoir;
-73.8854659202402;40.8154148780403;8;IS 74;730 Bryant Ave.;
-73.9275736760003;40.6944959017619;6;PS 274;800 Bushwick Ave;
-73.89313046916;40.72698;13;Maspeth;-;
-73.98445930592;40.7299989252697;75;PS 19;-;
-73.94824830592;40.8197231969482;73;CCNY;CCNY;
-77.5576065701842;43.1450004359946;106;Rochester Near Rd;Brighton Presbyterian Church Parking Lot;
-73.85894602056;44.3931276879928;39;Whiteface Base;-;
-78.8993178162;42.9981419553596;79;Tonawanda II;-;
-73.88553804112;40.6418094080556;10;PS 314;330 59th St;
-78.9184766324;42.9883081234489;77;Grand Island Blvd;-;
-78.80974997944;42.8769629341818;19;Buffalo;NYSTA Bridge Mnt Fac Access Road;
-73.6491744473598;43.0118600689344;35;Stillwater;-;
-75.9732264481866;44.0875118802979;30;Perch River;-;
-73.70974697944;41.4559298723255;33;Mt. Ninham;-;
-75.2249920629202;43.0988825189214;15;Utica;Health Dept;
-73.0575396876809;40.8280013887624;36;Suffolk County;-;
-74.00889297944;41.4991921971668;38;Newburgh;-;
-73.76364102056;41.0519012633002;34;White Plains;-;
-73.8781261236776;40.8679405540248;57;NYBG;-;
-79.3187812505167;42.4996416110703;18;Dunkirk;Wright Park Drive - Sewage Treatment Plant;
