address|lat|lon|station_id|station_name
-|51.4563|0.085606|GB0|Greenwich and Bexley - Falconwood FDMS
-|51.4563|0.085606|GB6|Greenwich and Bexley - Falconwood
-|51.4531422511004|-0.341218138106469|RHG|Richmond Upon Thames - Chertsey Road
-|51.4529847075166|-0.944461432664066|RD0|Reading - New Town
-|51.45258|0.070766|GR4|Greenwich - Eltham
-|51.445468|-0.020266|LW1|Lewisham - Catford
-|51.4346627060562|6.42224671704697E-02|GN4|Greenwich - Fiveways Sidcup Rd A20
-|51.429331|-0.166524|WAB|Wandsworth - Tooting High Street
-|51.4282131429499|-0.13186863879576|LB6|Lambeth - Streatham Green
-|51.4252560360937|-0.345608290872898|TD5|Richmond Upon Thames - Bushy Park
-|51.4243043441456|-0.345714576446947|TD0|Richmond Upon Thames - Ntl Physical Lab
-|51.4161384794862|-0.192230805042824|ME2|Merton - Merton Road
-|51.413691|-0.302269|KT3|Kingston Upon Thames - Sopwith Way
-|51.411349|-0.12311|CR5|Croydon - Norbury
-|51.410039|-0.127523|CR8|Croydon - Norbury Manor
-|51.40105|-0.195929|ME1|Merton - Morden Civic Centre
-|51.3943415638|-0.165161044588|ME7|Merton - Willow Lane Industrial Estate
-|51.389286904505|-0.141661524779893|ST5|Sutton - Beddington Lane north
-|51.3835652277943|-0.1364178614733|ST8|Sutton - Beddington Lane 
-|51.379312|-0.281259|KT4|Kingston Upon Thames - Tolworth Broadway
-|51.377923|-0.240414|ST6|Sutton - Worcester Park
-|51.3739530635378|-9.67638468323854E-02|CR9|Croydon - Park Lane
-|51.365318|-0.165936|ST3|Sutton - Carshalton
-|51.3622305655403|-0.117604507351392|CR7|Croydon - Purley Way A23
-|51.3586596124998|-0.149723946604927|ST4|Sutton - Wallington
-|51.293759175|0.195766572888|ZV3|Sevenoaks - Sevenoaks Quarry
-|51.289391|0.201437|ZV1|Sevenoaks - Greatness Park
-|51.28879|0.193401|ZV2|Sevenoaks - Bat and Ball
-|51.165858475858|-0.167734107139|RG1|Reigate and Banstead - Horley
-|51.161508|-0.162928|RG2|Reigate and Banstead - Horley South
-|51.1612605001364|-0.162410036780488|RG6|Reigate and Banstead - Horley South East
-|51.142082|-0.194181|RG3|Reigate and Banstead - Poles Lane
